,SR01Up_Avg,SR01Dn_Avg,IR01UpCo_Avg,IR01DnCo_Avg,T_RTD (2 m),P_PARO,T_HMP (3 m),rH_HMP (3 m),meanwsp_YWM,meanwdir_YWM,stdwdir_YWM,SWrad_Avg,Temp_Hobo (2 m),RH_Hobo (2 m)
8/15/20 22:00,3.474541,0.962969833,326.3655605,341.2918167,7.42066228,938.496864,7.348065,64.80255,1.230815,193.3760677,0.002321999,1.43969,7.463616667,67.40033667
8/15/20 23:00,1.542409667,0.852489333,325.151905,342.1606167,8.8277009,938.7970395,8.725095,56.75255,1.363125,196.250608,0.002273247,0.923275,8.83417,59.48765
8/16/20 0:00,0.382335,0.692881333,328.0044168,340.44635,7.482694105,938.9389015,7.356955,59.3099,1.31579,196.8152041,0.002476016,0.175555,7.44673,60.37279
8/16/20 1:00,2.723707167,0.72896,327.7801138,338.3121667,6.8461648,939.459159,6.93743,65.18715,1.29456,193.7395665,0.002373999,1.738965,7.072085,67.59518833
8/16/20 2:00,3.44197875,0.450384167,326.3258751,335.9349667,6.854209835,939.4894185,6.57649,68.3524,1.37498,193.3760677,0.002484968,0.751625,6.68753,70.37100167
8/16/20 3:00,0.1140705,0.830805167,324.2575731,335.1458167,6.55572121,939.344283,6.590645,71.758,1.397225,194.1018675,0.002429322,0.063725,6.802283333,74.43275
8/16/20 4:00,4.591854334,0.764707333,319.7285335,331.2012333,6.29624289,939.1676805,6.328165,72.6101,1.233895,191.065411,0.002422899,3.19343,6.403913333,73.96584333
8/16/20 5:00,0.294393833,0.896675833,314.3957648,328.29255,5.835112685,939.261297,5.861505,73.6736,1.20143,192.1890304,0.00260242,0.23272,6.058445,76.08897167
8/16/20 6:00,16.54544633,2.293446667,312.8534846,328.1826833,5.478352325,939.5457495,5.50935,73.65875,1.242525,191.5554909,0.002514371,9.28586,5.671525,77.21144333
8/16/20 7:00,37.7910425,4.745491167,294.0456744,328.2644,5.46489297,939.568969,5.42432,76.60985,1.223655,191.5607635,0.0024682,33.255775,5.746895,79.26699
8/16/20 8:00,312.277465,32.96387533,291.967571,345.7892167,6.45657777,939.731112,6.15984,76.1723,1.144615,189.8554153,0.002428967,292.18025,7.043773333,79.30551
8/16/20 9:00,549.8366117,57.40858433,299.3254326,388.3932,8.726051415,940.018494,8.182895,74.53,0.82724,191.448153,0.002379707,515.88025,8.873825,76.71607
8/16/20 10:00,674.4761,71.2524345,314.2816666,411.0370833,12.0809675,940.1725455,11.15923,58.456,0.71673,192.6801144,0.002226746,672.0575,11.88151333,60.89145167
8/16/20 11:00,700.8001833,77.5372755,315.267514,446.9748167,13.142814,940.5521715,12.06885,57.7501,0.69767,192.4042587,0.002235872,750.4025,12.97515667,58.57004667
8/16/20 12:00,767.2453167,89.56044333,324.5418681,460.5041833,14.35971471,940.821425,13.39455,54.08025,0.785745,194.8829998,0.002216554,778.959,14.49816,55.746005
8/16/20 13:00,741.237,78.91911884,326.3022036,450.8528833,15.94326272,940.7536555,15.0096,51.2129,0.978255,198.1293089,0.002207429,779.5655,15.51664,51.81682667
8/16/20 14:00,739.3680833,86.548425,334.5041101,470.3123333,16.56029145,940.627037,15.9225,46.8782,1.298665,198.2764588,0.00217698,753.1215,16.59282167,50.04269167
8/16/20 15:00,557.5257333,75.21268333,336.0053135,478.4439167,17.1257727,940.5751905,16.40495,45.43125,1.46346,198.2764588,0.002164998,687.7558,16.960075,44.81098
8/16/20 16:00,396.4990283,50.0440105,335.4500619,431.7385833,14.6647636,940.445107,14.4681,48.5818,1.617085,197.1894132,0.002164998,450.6327,15.12233,49.95820667
8/16/20 17:00,565.3409,66.27444917,335.0285645,451.3710167,16.8496122,940.446087,16.18205,37.69625,1.45005,201.008532,0.002254468,575.57945,16.63280833,38.538885
8/16/20 18:00,357.3474517,55.2245605,336.4139499,451.3019,16.49095285,940.5230725,16.5771,35.8775,1.358095,202.4063646,0.002239046,407.83675,17.03973833,36.285845
8/16/20 19:00,270.8722317,40.42093722,335.4038621,440.6783167,15.17305687,940.7512795,15.27575,39.5498,1.50886,199.2777362,0.00224783,268.00795,15.16904,41.70177667
8/16/20 20:00,68.37314805,10.70366271,324.3469723,376.4040667,13.092261,940.794582,12.74235,46.001,1.30002,197.4630148,0.002193441,81.2775,13.14191333,47.771245
8/16/20 21:00,62.5507895,7.700142833,329.4210823,374.6907833,12.71717824,941.1824905,12.456975,43.40365,1.76835,201.819665,0.002232961,58.38239,12.65800833,45.20236
8/16/20 22:00,4.456409333,1.062035833,315.9379587,353.23515,10.47826511,941.616618,10.596465,47.2584,1.46358,198.7714603,0.002252107,1.15879,10.62526667,49.09454
8/16/20 23:00,0.430473667,1.197988167,301.3193181,340.6203833,8.3293583,941.7031825,8.1841,57.1353,1.38992,195.5838849,0.002282948,0.131345,8.279908333,59.57825667
8/17/20 0:00,1.064136333,0.997858667,302.3787689,343.5208333,9.400416835,941.7665675,9.427755,50.04605,1.521495,198.241966,0.002201113,0.771155,9.538081666,52.93604
8/17/20 1:00,0.645333,1.1548125,298.3335607,339.1723167,8.93114621,941.6557525,8.98227,56.96665,1.317265,193.897557,0.002407236,0.26401,8.90716,59.366985
8/17/20 2:00,0.70061525,1.175315333,293.9927845,329.2752667,6.746910985,941.773698,6.724965,63.79155,1.292065,191.5620541,0.002541151,0.274365,6.87013,66.40501333
8/17/20 3:00,0.5342215,1.088388833,291.9208367,325.1795333,5.815166365,941.584931,5.726565,69.363,1.31097,190.0655792,0.00257374,0.37182,6.022656667,72.80817667
8/17/20 4:00,1.7763215,1.387069167,290.2742528,323.5860667,5.28440494,941.324439,5.53369,71.05235,1.261585,188.8770072,0.002539701,0.447225,5.515218333,74.37677333
8/17/20 5:00,0.2466725,0.994896667,285.6369098,320.9620667,4.82920143,941.319766,4.78632,72.1201,1.250665,186.9631067,0.002637884,0.0663,4.842905,75.067865
8/17/20 6:00,3.645872,1.344377333,283.0423893,320.2817667,4.67086467,941.3352925,4.590235,72.9384,1.19463,186.5026764,0.002477079,1.957005,4.732221667,76.396895
8/17/20 7:00,46.27866033,4.968495667,282.6769729,320.6435,4.482570485,940.917815,4.350425,79.01455,1.103,185.5820997,0.002442142,36.02856,4.600088333,81.818945
8/17/20 8:00,142.9734642,11.32795883,286.907118,326.4082,4.48676463,940.9114985,4.592635,79.3528,1.06607,186.1791553,0.002451072,51.172465,4.762433333,81.57141
8/17/20 9:00,506.57357,53.339894,292.0594428,383.7348167,7.17590345,940.9275785,6.88818,75.48545,1.009775,188.9532709,0.002458061,477.9499,7.752046667,78.13241833
8/17/20 10:00,589.8409333,66.52542867,301.6564548,403.68785,11.21167539,940.1186605,10.29158,65.1207,0.84526,192.7340818,0.002295507,570.90695,11.15389667,67.094325
8/17/20 11:00,625.1093667,69.21930133,309.3902228,412.6871278,12.0504121,940.015157,11.28787,55.72165,0.67729,192.1851538,0.002270777,607.204,11.93050667,58.72175
8/17/20 12:00,733.8320833,84.76645967,319.1044664,444.0734667,13.8304172,939.7661495,13.07695,50.1963,0.567735,194.457501,0.002216554,777.776,14.225715,51.08913333
8/17/20 13:00,708.2134,78.18121583,338.1623224,441.0928167,14.05859736,939.7593945,13.16855,51.4207,0.877995,196.0455843,0.002251459,740.5245,13.99549333,52.84876417
8/17/20 14:00,746.1518933,87.829805,327.4984165,478.0869833,16.57631955,939.720108,15.90875,45.7292,1.04693,198.2764588,0.00217698,749.29495,16.60850333,47.70078667
8/17/20 15:00,607.1196867,65.56833117,336.3604152,443.2426333,16.3989797,939.7147085,15.65745,46.89715,1.19301,197.7814982,0.002209029,595.003,16.39002167,48.18937
8/17/20 16:00,344.6823433,57.82335967,336.7344581,447.2214167,15.22126475,939.8894375,14.65945,48.6714,1.523165,196.7441258,0.002199903,441.3645,15.43157667,49.67218833
8/17/20 17:00,269.991873,45.0274525,344.4803521,445.45105,14.85664075,940.162687,14.18555,50.063,1.696715,196.0201963,0.002219221,379.57,14.84567333,51.48957
8/17/20 18:00,150.4234773,15.91743972,353.4317813,388.5766741,13.50015605,940.5432665,13.22185,50.3922,0.98396,194.8608434,0.002216187,190.8262,13.39096333,50.81623667
8/17/20 19:00,75.32921833,7.473498667,354.7791768,364.9639,10.4906851,941.6922245,10.61922,63.1747,1.509305,195.5455488,0.002221165,85.650095,10.83423667,66.29548667
8/17/20 20:00,20.48839583,2.2084495,348.8165851,349.341,8.42511577,942.8186505,8.22129,81.11755,1.39464,194.911146,0.002300994,15.53031,8.318751667,83.93623667
8/17/20 21:00,11.510573,1.015793333,346.8090723,343.97675,6.720796135,943.848187,6.71483,88.1539,1.20195,193.9493219,0.002296397,8.0686,6.884115,91.08580833
8/17/20 22:00,1.119716333,0.647578,345.9368204,341.9257667,6.233464815,944.4233435,6.417995,87.5433,1.365975,194.1789648,0.002425301,0.851755,6.47623,90.89229167
8/17/20 23:00,0.23227175,0.6994335,345.82712,340.4494,6.223171145,944.978752,6.30124,86.34555,1.51824,196.3240037,0.002577981,0.45381,6.388861667,89.17615833
8/18/20 0:00,0.628324167,0.7697015,335.8043366,338.6241333,5.67963389,945.2147895,5.81346,86.3453,1.305305,192.5837392,0.002477223,0.49285,6.038716667,89.84727167
8/18/20 1:00,0.305663083,0.683749,335.467923,334.99175,5.510726725,945.3999695,5.635025,87.1672,1.382415,192.3543377,0.002496823,0.2562,5.802125,89.528215
8/18/20 2:00,0.121483583,0.559499333,335.1902041,335.2880667,5.14930981,945.617332,5.11766,83.8213,1.179055,192.6585247,0.002611834,0.284815,5.535235,87.79235667
8/18/20 3:00,0.070750333,0.516862833,335.3072553,333.0337667,5.40866705,945.6135575,5.150125,85.5077,1.41084,194.3911205,0.002675407,0.289935,5.558838333,88.11570833
8/18/20 4:00,0.244201417,0.685763333,334.9668142,332.8117167,4.87714124,945.6199825,4.78333,85.6306,1.204615,191.7207982,0.002731596,0.08843,5.094155,88.39317333
8/18/20 5:00,0.320239083,0.645332,335.0839989,333.5875333,5.210716525,945.5469215,4.9768,85.55145,1.428775,194.3911205,0.002680551,0.360215,5.414893333,88.496895
8/18/20 6:00,1.198007833,0.958854167,334.8831907,333.7820667,5.289626345,945.2429615,5.118845,86.1031,1.403095,195.1192791,0.002534925,1.2028,5.368055,89.157745
8/18/20 7:00,33.46678467,3.08838,331.0272517,332.7100667,4.47723054,944.797497,4.25622,87.3373,0.953405,185.8849228,0.00243875,29.623055,4.37613,91.714115
8/18/20 8:00,224.9727815,21.387011,312.5041752,345.9040667,5.29425488,944.687583,5.289215,85.9856,0.943125,185.5074245,0.002445772,185.2083,5.656571667,90.904505
8/18/20 9:00,229.8338015,20.215049,318.3803039,349.30255,5.77321252,944.793562,5.64839,83.35845,1.02192,190.0002927,0.002348009,208.1239,6.184918333,86.512795
8/18/20 10:00,175.9126983,15.8626925,336.5882947,359.7367833,6.29152541,944.695586,6.05695,87.76245,0.90626,186.4784624,0.002421434,161.1372,6.711298333,91.179165
8/18/20 11:00,261.71522,22.21565783,345.3639602,378.9943833,8.53498992,944.592113,8.23185,81.10125,0.70826,186.3136319,0.002374175,246.0935,8.518406666,83.13483667
8/18/20 12:00,393.2901883,40.4363415,343.6522596,395.8171167,9.581211885,944.204651,9.439205,72.2768,1.06604,189.660144,0.002376067,497.6955,9.85569,75.99801
8/18/20 13:00,452.426555,53.27878433,345.7946363,429.9899167,12.15162009,944.0573105,11.4412,65.93455,0.888355,194.0856805,0.002257319,523.68925,12.09903833,67.589475
8/18/20 14:00,672.4001333,85.85867333,345.8981306,474.0804333,15.26334112,943.8530305,14.2389,57.8995,0.84614,196.8612069,0.002279336,690.4245,15.05903,60.589995
8/18/20 15:00,676.6756333,90.08793166,335.0531246,475.9563667,16.1489173,943.284615,15.32905,53.73305,0.911555,197.7452323,0.002279336,684.8925,15.96591833,54.67758333
8/18/20 16:00,722.5758833,92.59224833,334.1678171,479.4828833,16.2559486,943.120796,15.67985,46.3311,0.9453,198.2715733,0.002207552,682.003,16.48395,47.40073667
8/18/20 17:00,570.6130983,50.24758867,332.1050386,402.66385,13.64378286,943.1597915,13.2325,55.2085,1.34418,195.1003196,0.002246927,503.97055,13.84278667,58.58927167
8/18/20 18:00,588.8311717,56.72047289,317.2909595,407.4157389,13.73978155,943.0259935,13.38945,55.69935,1.122015,193.7430717,0.002318951,609.28645,13.96983167,57.778465
8/18/20 19:00,534.4772333,53.07619783,332.5094002,433.0788833,14.2183668,943.2149185,14.0197,50.28375,1.328045,194.4083328,0.00223449,599.1565,14.49537,53.12042667
8/18/20 20:00,101.4888973,15.49249533,326.580989,376.5215667,10.80144986,943.558206,10.56639,63.41815,1.13111,192.9880382,0.002272242,94.129,10.69956833,65.37153167
8/18/20 21:00,18.72814567,2.9198595,334.311248,357.0918833,9.147453535,944.0119915,9.25513,68.166,1.32983,188.1720256,0.002363542,18.75758,9.340076667,70.70554667
8/18/20 22:00,3.382946833,0.883440667,334.8005943,346.5069833,7.50272407,944.593437,7.34009,70.6211,1.322195,191.6446211,0.002380244,1.36427,7.681275,73.182275
8/18/20 23:00,0.218191,0.545459333,335.2627739,340.32045,6.73697059,944.8069585,6.681505,77.60185,1.38526,191.915996,0.00259925,0.039,6.754213333,79.39664333
8/19/20 0:00,0.14740725,0.387967833,335.7911973,340.0577167,5.96996052,944.847589,5.933075,79.28,1.23934,188.1878815,0.002606687,0.47067,6.067103333,82.15311833
8/19/20 1:00,0.355982583,0.316507,335.7127085,339.5504667,5.875633765,944.982169,5.813965,82.1025,1.137495,184.0447677,0.0024339,0.24186,6.012825,85.21972
8/19/20 2:00,0.5617225,0.498485833,334.7460521,338.809,5.878234255,945.1546315,5.77185,81.07335,1.1105,189.8591319,0.002602363,0.325085,6.025458333,83.63539
8/19/20 3:00,1.086615917,0.4220535,333.5325095,337.9682167,5.347503525,945.486086,5.319885,87.2593,1.162975,178.7625669,0.002751766,0.896105,5.541096667,90.31386833
8/19/20 4:00,3.304355833,0.355282667,336.0855192,338.8333667,6.005641655,945.702914,5.86204,81.11395,1.096065,187.1176479,0.002503404,2.106905,6.17442,84.94094833
8/19/20 5:00,2.990235833,0.341609833,335.9605382,338.6488167,5.561445685,945.791166,5.438695,85.56885,1.08038,188.809217,0.002481987,2.413805,5.648728333,89.30516167
8/19/20 6:00,4.105329333,0.3930635,332.8314974,336.6799667,5.14787654,945.715397,5.103205,84.30335,0.95306,186.2802707,0.002549069,3.423435,5.308505,87.515055
8/19/20 7:00,24.7075165,2.580054833,335.1712149,336.9512833,5.36612623,945.6657825,5.17043,81.2758,1.166885,180.6804877,0.002608096,16.383245,5.48421,85.43665
8/19/20 8:00,30.10443667,3.1101975,337.7456121,343.7419833,5.735032395,945.6815995,5.518555,85.0511,0.989215,181.774327,0.00245587,28.062585,5.87128,89.03155833
8/19/20 9:00,102.5793295,8.573814833,337.9810666,352.7801167,6.899634645,945.6510965,6.58405,82.0309,1.109515,184.4573792,0.002469596,104.4048,6.673721667,86.46054167
8/19/20 10:00,255.14525,21.00793156,343.2826937,371.75445,8.42274939,945.5592545,8.2025,76.99375,1.09165,187.7648419,0.002394249,192.5405,8.40785,80.67945833
8/19/20 11:00,450.2260183,43.06019167,335.2367879,400.06765,10.74489196,945.4146855,10.76695,70.2704,1.09089,188.0334467,0.002355965,508.612,11.093155,73.15463333
8/19/20 12:00,568.150613,55.19380233,335.0640916,406.9579,12.77650885,945.111243,12.17125,65.1825,0.955845,190.9466736,0.002263116,668.1772,12.715795,67.62180333
8/19/20 13:00,418.22987,38.09371067,336.6072337,406.9806833,12.53205132,944.7272345,11.9046,66.38435,1.17087,194.0466764,0.002248193,438.08545,12.499945,68.65404167
8/19/20 14:00,474.7119917,52.88042033,345.1615122,436.9465167,13.56495947,944.108498,13.082,66.2644,0.900995,194.9268957,0.002238001,520.51525,13.589065,67.54441167
8/19/20 15:00,380.0274917,40.46901817,335.8267303,405.04975,12.81392895,943.6478075,12.3134,60.14875,1.403715,194.6546176,0.002248193,352.6204,12.67486,63.33499167
8/19/20 16:00,409.0315383,56.334855,344.8996366,449.4587333,15.3057388,942.9104365,14.68645,55.8151,1.04515,196.5094626,0.002238001,442.4,15.43609667,58.86744167
8/19/20 17:00,326.7702766,43.93037822,359.9804908,414.6958445,14.14484427,942.3583755,14.1342,57.11265,1.13194,195.6161014,0.002236034,369.8935,14.13302833,59.12457167
8/19/20 18:00,154.6671721,17.20836977,351.2916246,385.5447057,11.70876765,942.3742025,11.42205,63.2711,1.49764,194.445961,0.002306791,175.49735,11.74309167,65.14014833
8/19/20 19:00,144.717195,15.38645327,351.3126609,385.8688391,11.74367986,942.093557,11.4228,62.28545,1.456075,195.5455488,0.00224226,130.50105,11.38986833,64.47563667
8/19/20 20:00,35.18952017,3.644996667,349.2781832,360.9289833,9.62491866,941.64633,9.75672,66.55935,1.43952,190.1367083,0.002306791,33.131585,9.752416667,70.338335
8/19/20 21:00,3.330169667,0.813461667,338.8609545,348.8042,7.85806349,941.740233,7.697055,70.4558,1.427005,191.5117333,0.002445502,4.547895,7.987908333,74.35003167
8/19/20 22:00,1.182349,0.425094667,346.3768971,346.3523667,7.34494389,941.732769,7.14865,76.09005,1.35003,191.8725822,0.002491976,0.323745,7.318333333,79.08184833
8/19/20 23:00,0.226572833,0.5323885,347.1566216,344.524,6.771835065,941.9061945,6.69061,87.0776,1.22726,192.7868803,0.002577277,0.470795,6.875875,90.59209
8/20/20 0:00,1.825969583,0.559064333,345.8767148,341.2438667,6.233611985,942.0047015,6.25699,87.721,1.289725,193.0902897,0.00243499,0.78152,6.52544,90.690275
8/20/20 1:00,0.30547825,0.2436955,346.1861144,340.5608,5.67146677,941.6734335,5.63148,90.3975,1.1396,188.16183,0.002646828,0.61253,5.657316667,93.36213833
8/20/20 2:00,3.241965167,0.240228833,345.9739091,339.5921167,5.4001392,941.1420537,5.249265,94.253,1.05033,185.1364115,0.002678902,2.251275,5.407968333,96.89645333
8/20/20 3:00,4.246461,0.439897833,345.3907053,339.22485,5.42407797,940.9560755,5.380075,90.0495,1.190155,183.339213,0.002754502,3.530035,5.667493333,93.65597667
8/20/20 4:00,1.129185667,0.421075333,335.6993312,338.0867833,5.43242518,940.3309675,5.39746,90.839,0.97329,184.849758,0.002685902,0.585185,5.549451667,93.464525
8/20/20 5:00,0.796392167,0.467012333,331.3483864,332.5641833,4.976880185,940.42864,4.88132,92.8992,1.015925,191.2904784,0.002695104,0.54488,5.17494,94.70789667
8/20/20 6:00,5.878793,0.950666833,316.0656751,330.0969167,4.747908145,940.173866,4.641495,90.2919,1.133865,194.6080706,0.002670035,3.82745,4.90677,93.49844167
8/20/20 7:00,84.19312851,9.917700667,311.8768575,333.58955,4.714308065,939.7265435,4.6172,90.5034,1.04485,195.5102149,0.00255318,60.0281,4.86618,93.899395
8/20/20 8:00,239.0849667,23.24047767,311.3863966,341.70515,5.26638895,939.6067325,5.13868,91.4254,0.9664,193.9753555,0.00242145,236.533405,5.598651667,94.05155333
8/20/20 9:00,263.03959,24.06162583,311.9946925,355.1900667,6.47940007,939.6905795,6.311545,90.552,1.03502,193.3823039,0.002552583,298.52945,6.595471667,93.61609333
8/20/20 10:00,428.7766283,40.19159283,327.5370875,391.7373333,9.176543655,938.846943,8.975605,79.14405,1.132175,192.994772,0.002266366,468.4595,9.47458,83.41684167
8/20/20 11:00,601.4992833,65.59679117,314.5445197,406.5085167,11.41011604,938.5732045,10.644795,73.8148,0.7379,191.6289442,0.002276574,577.51245,11.63351833,76.78680667
8/20/20 12:00,733.6962167,81.2600415,322.4324833,453.4079833,13.4054684,938.085691,12.6991,64.86445,0.58889,193.4994992,0.002216554,779.8275,13.52624333,67.63859
8/20/20 13:00,757.2641,88.63500867,323.677639,466.1516333,14.71141582,938.0115195,13.70485,63.7868,0.573555,193.750868,0.002251459,795.116,14.668705,66.48277833
8/20/20 14:00,772.6122,91.33101833,326.7179354,460.1445,15.25487275,937.9502625,14.3364,61.21885,0.76229,195.0619651,0.002207429,832.5295,15.22390167,62.05653
8/20/20 15:00,731.6607833,79.9459705,326.0916607,449.3517333,15.80171275,937.48294,15.0023,56.3158,1.048825,195.6312691,0.002242334,726.818,15.72575667,56.6191075
8/20/20 16:00,681.1308217,77.1441495,328.3117479,453.5447833,16.19121405,937.1588855,15.5365,46.5748,1.05383,197.2311764,0.002186105,725.94445,16.26011,49.05226333
8/20/20 17:00,384.661615,56.10939417,337.2297979,454.9579833,15.63965807,937.1799155,16.0278,33.3929,1.696765,206.3039927,0.002283871,475.83035,16.29579667,35.25029
8/20/20 18:00,294.4143117,43.43803533,340.5228668,428.4160333,15.23513185,937.089032,14.69225,38.31415,1.82915,203.6907506,0.002284143,333.261,15.34396167,39.64156
8/20/20 19:00,92.024089,12.58453823,343.3047602,390.44435,13.07352884,936.658831,12.92052,42.9657,1.777385,200.7614687,0.002300666,112.3742,13.07247167,44.84645833
8/20/20 20:00,77.05758183,7.680821167,348.1841213,375.0396667,11.95688799,936.7466915,12.097395,47.11255,1.51961,195.8473795,0.002200765,49.55927,11.84774167,49.15723333
8/20/20 21:00,14.27410583,1.975352333,332.1158923,359.1886667,11.23867445,936.663126,11.17945,47.3323,1.36736,195.4482475,0.002212925,13.94733,11.238475,50.73527833
8/20/20 22:00,2.6128865,0.762931667,333.749737,349.6261167,9.43726851,937.285285,9.509965,58.79225,1.27591,193.1855805,0.002360371,1.70375,9.365348333,60.52758667
8/20/20 23:00,0.828060333,0.520151667,331.5888429,346.8830833,8.47391026,937.342917,8.525165,62.8523,1.243475,193.1855805,0.002372352,0.45121,8.647436667,64.31971
8/21/20 0:00,0.2202565,0.975242667,319.9998137,338.9318,7.159127565,937.530576,7.03403,65.72245,1.398285,193.5322063,0.002536814,0.14175,7.126193333,67.94871333
8/21/20 1:00,0.733637,1.075098,294.4576122,328.7462,5.995411925,937.6232955,5.9331,71.59195,1.321465,190.0136412,0.002650434,0.295105,6.134836667,73.11513333
8/21/20 2:00,0.893489833,1.020928167,291.9050062,325.1108167,5.29914923,938.104899,5.25214,71.6654,1.277865,188.7857711,0.002632542,0.2457,5.559858333,74.61004833
8/21/20 3:00,0.912994833,0.977762,291.4233368,324.44955,5.004941715,938.3308845,4.85609,72.58855,1.28285,187.7114534,0.002637884,0.1989,5.115751667,75.248145
8/21/20 4:00,0.571692833,0.991022333,290.9523739,321.7630333,4.703097475,938.342777,4.858325,76.28435,1.17004,187.2317115,0.0026605,0.115705,4.857498333,79.67899833
8/21/20 5:00,1.353837333,1.1391555,291.537885,324.3719667,4.77809385,938.3198615,4.960295,75.87875,1.281065,189.4646595,0.002705834,0.223625,4.962305,78.64840833
8/21/20 6:00,3.610585667,1.361344833,290.3224616,322.0117333,4.755393335,938.4343785,4.72211,78.2681,1.18516,187.865251,0.002509213,1.824455,4.886095,81.06430667
8/21/20 7:00,44.065489,5.117304333,290.5127594,322.5696833,4.695741925,938.461473,4.76243,78.4892,1.25025,190.3817758,0.002477544,31.550195,4.831451667,80.56305833
8/21/20 8:00,324.737323,32.33038717,296.4624601,353.5605167,6.63257808,938.490446,6.151375,76.4384,1.14761,189.0111853,0.002393227,270.9878,6.901728333,78.89754333
8/21/20 9:00,268.0038582,31.98310217,311.3463899,357.4595667,7.57301743,938.556672,7.264165,75.9634,0.918655,183.2778062,0.002539527,257.1649,7.897031666,79.261885
8/21/20 10:00,280.5630732,23.49236067,315.5554962,367.5059833,8.665321855,938.508401,7.971155,70.7975,0.983975,188.4066888,0.002276574,271.4049,8.604175,73.01275167
8/21/20 11:00,406.8022767,40.562628,336.3793179,403.0036667,11.06603023,938.581355,10.81705,66.5145,1.027495,192.07589,0.002276574,411.91085,11.291315,69.03386
8/21/20 12:00,332.9901433,32.85551583,336.5479158,400.9848,11.29026763,938.438853,11.0042,62.05885,1.08006,192.6838311,0.002276574,360.752,11.49293833,65.50184667
8/21/20 13:00,372.7166233,46.0715835,337.5535484,419.6012833,12.53115513,938.1870265,12.28875,60.0922,1.174315,194.1752153,0.002261652,361.6627,12.79254667,62.93037167
8/21/20 14:00,343.695425,45.48464733,344.4654977,424.41295,12.63262099,938.0225035,12.5073,59.4689,1.293605,194.1752153,0.002261652,360.43025,12.93917833,62.52713833
8/21/20 15:00,344.3761617,36.87106233,334.1592548,420.5359333,13.0288254,937.7200305,12.49445,57.17505,1.43128,194.4238368,0.002281135,288.7855,13.298575,57.5569175
8/21/20 16:00,653.229235,74.15076016,336.3405931,447.5576833,15.89194675,937.2292205,15.18675,50.2486,0.96228,194.8704657,0.002235271,647.8305,15.552275,51.85713167
8/21/20 17:00,637.3314667,73.23280355,335.3816819,444.2030833,15.20595197,936.893518,14.47205,49.2864,0.915645,194.1719242,0.002270777,683.128,14.81568667,52.147875
8/21/20 18:00,555.9552933,49.24320139,318.4801623,418.2418722,15.07725505,936.629801,14.53255,47.2833,0.970455,194.0608321,0.002228347,474.3466,14.97413,49.59126167
8/21/20 19:00,99.81222,13.32619633,309.6459762,370.6714333,12.75415109,937.140305,12.7211,54.13955,1.21117,192.9890474,0.002234143,109.6183,12.48747833,55.526635
8/21/20 20:00,70.1905825,14.61493667,309.9039085,375.31525,11.48517064,937.1503575,11.26452,55.5651,1.311005,190.1236717,0.002234143,75.09175,11.31144333,56.14504167
8/21/20 21:00,21.11916033,1.46926,304.2080097,347.6300333,8.21511171,937.431389,8.00732,70.22075,1.4305,190.9826967,0.002442739,4.90827,8.345476667,72.99267333
8/21/20 22:00,0.695848,1.160146167,298.9124237,336.25515,7.136925065,937.53444,6.89682,72.56805,1.443865,190.1985131,0.002383333,0.360235,7.05112,75.03677833
8/21/20 23:00,0.784001,1.0119475,294.7022684,330.0991667,6.169027705,937.5716585,6.070275,72.43505,1.34006,189.3801017,0.002633529,0.0468,6.167686667,74.73540833
8/22/20 0:00,1.580727166,1.112407333,294.7022684,327.1932,5.84764921,937.7341505,5.87523,72.4627,1.27005,189.6399053,0.002570088,1.092025,6.090243333,74.361295
8/22/20 1:00,0.95476775,1.218128833,294.0887095,327.09635,5.94552269,938.404036,5.88894,72.49735,1.33401,190.7588013,0.002502154,0.30687,6.006438333,75.032265
8/22/20 2:00,0.930351,1.095443167,292.7093159,324.8172833,5.22861164,938.498921,5.10103,72.66705,1.269595,186.6269365,0.002707908,0.46672,5.346006667,75.41033667
8/22/20 3:00,1.229154667,1.086769667,291.7209304,324.3306833,5.033462025,938.962894,4.946135,77.6514,1.273205,185.389844,0.002726774,0.817915,5.173701667,80.46079
8/22/20 4:00,0.976033833,1.214505833,290.0380065,321.5174667,4.951222415,939.494254,4.87219,78.43815,1.249315,185.239783,0.002724503,0.624135,4.952185,80.84617833
8/22/20 5:00,1.159571,1.346289167,290.595966,321.8337,4.89900112,939.7028145,4.85177,78.3341,1.447505,189.4646595,0.002705834,0.30428,5.038661667,80.29593167
8/22/20 6:00,5.119923333,1.678538167,291.2166422,322.6085333,4.70590163,940.318074,4.705545,78.29895,1.305465,185.7692418,0.002564158,2.94003,4.737856667,81.41651
8/22/20 7:00,42.6815075,5.460616333,293.1584046,326.4448667,5.00539616,940.462396,4.764795,78.82225,1.19279,186.317881,0.002495019,36.547665,5.027335,80.98226333
8/22/20 8:00,240.9910583,23.987917,292.6610392,338.2235,5.444746145,940.7578345,5.17714,76.4879,1.17387,184.5512011,0.002523776,125.33806,5.542798333,79.94866
8/22/20 9:00,283.8875365,29.9128605,298.6918291,357.6709167,7.299117025,940.837048,6.72138,76.23825,1.207635,182.1903562,0.002514399,275.59035,7.640035,78.391015
8/22/20 10:00,477.2125733,51.54036667,312.2772468,400.3898167,10.35640636,940.985409,9.69541,69.696,0.982105,186.9115879,0.002276574,564.15645,10.50656,72.460495
8/22/20 11:00,659.4469667,73.33893783,314.4696564,440.5487833,13.39051811,941.40729,12.5172,57.34,0.698945,191.6617483,0.0022857,686.9985,13.40244167,58.0182525
