,SWin,SWout,LWin,LWout,T_RTD,P,T_HMP,RH_HMP,Wspd,Wdir,SWin_global,T_Hobo,RH_Hobo,Orig_Data
7/18/20 14:00,320.9136589,42.29328884,364.106696,428.8526889,14.582995,945.65945,13.695,56.09,1.493,359.73,386.8,14.13283334,57.28133334,1
7/18/20 15:00,198.3970672,24.31655763,362.6128906,408.9744728,14.019195,945.66965,13.22,57.005,1.661,351.672,440.8,13.72533333,57.4035,1
7/18/20 16:00,187.1637294,20.09153305,361.0933573,403.0328002,11.96677,945.8533,11.48,58.955,1.9865,351.568,170.35,12.13083334,60.33366667,1
7/18/20 17:00,310.0771211,41.70410725,358.7281703,424.5070167,12.923635,945.84625,12.4,57.095,2.0265,346.8,363.35,13.046,58.8685,1
7/18/20 18:00,156.2657994,16.07918749,362.5995833,401.4475446,12.594185,946.0541,12.11,57.06,2.196,334.05,169.95,12.2165,60.90783334,1
7/18/20 19:00,86.90733333,10.91865698,360.29865,382.7591333,10.72205,946.52355,10.255,67.36,1.332,334.75,125.35,10.73666667,68.70983334,1
7/18/20 20:00,81.79984167,10.73811776,358.8674295,378.3331,10.47055,946.7573,10.115,68.755,1.521,357.37,88.17,10.25033333,70.72433334,1
7/18/20 21:00,32.82276583,3.951792139,352.4328167,364.9925917,9.901957,946.7584,9.59,71.535,1.292,14.98,31.47,10.05,73.39833333,1
7/18/20 22:00,5.0196495,0.55633954,350.3504736,355.3532917,8.939867,947.1391,8.78,71.78,1.3595,347.885,4.5515,9.049333334,73.39866667,1
7/18/20 23:00,0.252837167,0.560235942,350.361275,349.6458833,8.433933,947.47225,8.26,76.805,1.175,327.4,0,8.448666667,80.66733334,1
7/19/20 00:00,0.338252167,0.560235942,344.1673375,341.6431667,7.387915,947.8516,7.545,79.86,0.737,58.78,0,8.041,83.899,1
7/19/20 01:00,0.28311575,0.553543222,343.1776167,340.4314833,6.45567459,948.687776,6.40649,79.75795,1.403785,236.3939786,0.62297,6.658876667,83.13565167,1
7/19/20 02:00,0.081288917,0.548367286,339.2036,339.7182167,6.34857552,948.8976595,6.28363,82.60775,1.325165,233.8801442,0.354985,6.492555,85.37482167,1
7/19/20 03:00,0.20974575,0.640918405,338.6557167,338.9563167,6.20226316,949.246213,6.234605,81.595,1.230055,245.8896067,0.20024,6.330736667,83.8137,1
7/19/20 04:00,0.956567333,0.560235942,341.26255,341.57525,6.43805775,949.224071,6.427265,81.33335,1.317855,248.7572494,2.76613,6.467775,83.31914167,1
7/19/20 05:00,19.99209467,2.302847611,340.5306333,344.2217333,6.2515329,949.1625025,6.223825,82.178,1.198705,240.1107943,20.96052,6.506006667,85.84147667,1
7/19/20 06:00,63.87046267,7.003363275,343.1458056,353.3433833,7.873969605,949.160938,7.99855,80.882,1.12342,254.3733293,64.63805,8.234683333,83.985155,1
7/19/20 07:00,84.28968333,9.960373841,343.8125778,358.7911583,8.463481765,949.3795745,8.21131,73.151,1.2188,239.4921412,83.5529,8.722986667,77.35560833,1
7/19/20 08:00,180.67529,16.9037479,343.5584778,365.6538,8.546209275,949.1601565,8.320835,71.8132,1.112985,207.7201115,166.5462,8.950743333,75.87892667,1
7/19/20 09:00,252.433945,29.43096428,345.9957833,381.4752833,10.178927,948.8534985,9.720065,70.0156,1.17385,230.592661,263.711,10.182435,72.27624,1
7/19/20 10:00,377.6566833,39.62992299,342.15705,400.6554333,10.91144738,948.520334,10.718265,66.47885,1.33272,201.1691376,407.195,11.01163167,69.09975167,1
7/19/20 11:00,670.8661167,75.6840802,355.1781944,456.1207333,13.248485,948.2783,12.725,61.03,1.4415,342.505,716.3,13.56083334,63.012,1
7/19/20 12:00,699.2192667,73.7643306,344.6821667,457.6205667,15.25754,947.66685,14.365,55.48,1.3905,313.35,604.35,15.05533334,56.9595,1
7/19/20 13:00,398.0897433,53.03530616,351.6713944,437.6950556,15.14253,947.10855,14.46,53.68,1.695,313.55,568.35,15.02666667,54.70883333,1
7/19/20 14:00,399.52785,50.27528761,361.4201444,437.5280111,16.467,946.30565,15.645,48.205,1.4645,323.9465,630.1,16.49933334,48.5795,1
7/19/20 15:00,201.8552158,24.47978586,363.2108278,409.7934222,15.31833,945.58555,14.695,48.615,1.2065,325.2805,240.25,14.998,50.3255,1
7/19/20 16:00,179.4552926,20.04463394,362.8729421,404.5496851,12.84281,944.93755,12.42,52.325,1.5335,359.4515,208.35,12.96733334,54.19616666,1
7/19/20 17:00,152.8017219,19.54298175,365.5618586,403.5701138,13.30543,944.6885,13.06,57.09,1.675,109.07,187.5,13.196,65.76716667,1
7/19/20 18:00,73.95841067,7.826432956,358.8203517,370.8563667,13.22211,944.8002,13.06,73.2,0.235,148.2,105.9,13.246,75.49833333,1
7/19/20 19:00,12.30807583,1.849223455,351.62115,356.149425,8.27686126,944.533593,8.054775,84.4043,1.256845,255.8470119,14.518205,8.234076667,87.30508,1
7/19/20 20:00,12.57800017,1.859465424,350.4233125,350.3262333,7.394239935,942.672324,7.38241,87.58655,1.359645,262.7891997,10.595655,7.48103,90.57669333,1
7/19/20 21:00,11.87084667,1.820339628,350.2976208,350.4177667,7.477582,942.0298805,7.50194,88.51225,1.131035,258.9664127,10.792115,7.491838333,91.61547667,1
7/19/20 22:00,3.235092167,0.839502932,346.5330583,345.1823667,6.719472355,941.3120705,7.10276,86.13715,1.250285,264.0460139,3.28884,7.020901667,89.07335667,1
7/19/20 23:00,0.146534083,0.548367286,345.6708542,344.1296,6.49817298,940.8445165,6.565595,87.6907,1.298025,251.7071409,0.410925,6.641846667,90.81513667,1
7/20/20 00:00,0.097362083,0.548367286,345.6351375,340.6482833,6.36898932,941.1262895,6.3376,90.2933,1.262115,246.2624504,0.202845,6.461941667,93.73043167,1
7/20/20 01:00,0.44118125,0.548367286,348.240525,341.9466833,6.31880542,941.4559095,6.359625,91.2105,1.223155,253.7150136,0.522775,6.557748333,94.74854667,1
7/20/20 02:00,1.375280583,0.560235942,346.5040042,338.2976667,5.976826685,941.179079,6.118765,91.4438,1.154685,256.369718,2.351235,6.262463333,94.258575,1
7/20/20 03:00,0.229783167,0.640918405,347.497075,344.4569667,7.04042012,940.8207615,7.46964,84.2799,1.68172,275.4014138,0.577345,7.420986667,87.28521167,1
7/20/20 04:00,0.081113833,0.548367286,344.7439708,340.7132,6.43443109,940.63419,6.335285,83.2201,1.264745,249.6986042,0.13133,6.531808333,87.08545333,1
7/20/20 05:00,10.70873967,0.640918405,340.88935,338.9106167,6.286962495,940.3417635,6.25189,86.3683,1.213015,253.6317679,9.74649,6.559126667,88.91067833,1
7/20/20 06:00,31.76691433,2.258194759,319.5867,335.8072,5.809789195,940.340332,5.72742,85.16295,1.03726,233.1392499,24.1994,5.810148333,87.68251,1
7/20/20 07:00,109.1923633,8.257781348,306.6704167,337.23585,5.92407313,940.2485115,5.75064,90.4831,1.20269,237.067541,77.56265,6.036298333,93.849445,1
7/20/20 08:00,247.793585,21.5132244,338.0011,361.36255,7.378996375,940.185808,7.354415,86.9111,1.15421,262.3504665,225.02925,7.884123333,89.78511667,1
7/20/20 09:00,230.2453817,17.13291263,341.85015,371.7512833,8.4622742,940.152712,8.435605,81.59405,1.170235,245.0301282,191.1903,8.699165,87.32499167,1
7/20/20 10:00,337.7413383,31.61495414,343.4235167,383.25385,9.237529725,940.3550155,8.97672,76.9103,1.013205,220.7592716,352.814,9.696073333,80.59047167,1
7/20/20 11:00,394.50125,42.93115695,346.43325,402.6642667,11.07084236,940.502485,10.690615,72.5744,1.04027,221.3970543,431.7075,11.07714167,75.19185,1
7/20/20 12:00,334.6655833,36.57160038,343.2844333,396.6347333,10.71284397,940.7154395,10.21801,70.08075,1.124145,223.399605,342.257,10.67468833,72.32259167,1
7/20/20 13:00,392.3603667,41.57166611,342.8597333,407.4648,12.13605764,940.9141875,11.42293,70.17055,1.04984,232.5898414,400.545,11.82376833,71.93540333,1
7/20/20 14:00,450.0714667,43.89884191,345.3975833,420.5156944,12.24151598,941.1672975,11.4943,69.6191,1.06285,220.2022884,411.5515,12.12408,71.86448667,1
7/20/20 15:00,433.4995867,42.10601168,351.6002778,425.6439,13.36564,941.1445,12.91,71.565,1.0525,336.85,349.7,13.06033333,74.86366667,1
7/20/20 16:00,336.4733556,35.89494867,358.7824722,413.8199502,12.19520106,941.376786,11.537445,70.9945,1.155905,229.1124738,305.8055,11.99028333,74.10756167,1
7/20/20 17:00,358.3628333,36.31666843,360.5359667,425.8602945,12.59666817,941.3286555,11.9791,68.4683,1.24299,224.2337205,366.1645,12.70061167,70.84167,1
7/20/20 18:00,162.3328347,19.20305985,361.1257278,396.4918167,10.92620213,941.3775305,10.416335,74.75685,1.341225,228.892463,182.05355,11.00662333,76.48156,1
7/20/20 19:00,84.49401,8.615208396,360.9808556,378.8809667,10.09045694,941.686967,9.654725,81.8045,1.326165,211.1865199,89.5713,10.13827667,84.737315,1
7/20/20 20:00,49.72498967,6.647952302,356.2022556,370.33815,8.770642175,941.9789095,8.85861,87.06275,1.32948,218.6820012,62.09175,8.920266667,90.08313833,1
7/20/20 21:00,16.99641067,1.870871438,352.1392203,357.5637167,8.09598607,942.403337,7.78808,89.2824,1.24835,225.1274423,22.918325,8.380605,91.58592833,1
7/20/20 22:00,3.780404167,0.548367286,348.3999833,351.2194167,7.58889916,942.924447,7.181495,92.8745,1.26218,228.087279,3.303225,7.688775,94.28710667,1
7/20/20 23:00,0.346810167,0.548367286,347.1088333,343.0549167,6.392621715,943.1355545,6.407235,94.165,1.11292,234.7500595,0.49025,6.651648333,94.75078667,1
7/21/20 00:00,0.167896833,0.548367286,343.28465,342.29755,5.9695021,943.359762,6.01161,93.3825,1.13788,234.9176255,0.26002,6.327228333,94.153315,1
7/21/20 01:00,0.0749785,0.560235942,337.2581167,339.2774,6.02870942,943.6113485,6.093455,89.9795,1.335595,241.5896339,0.097525,6.276815,93.00094,1
7/21/20 02:00,0.003310667,0.55633954,336.3099333,338.8868333,6.135089465,943.9137905,6.016675,89.348,1.28305,236.7239636,0.057215,6.343326667,92.9453,1
7/21/20 03:00,0.21496,0.548367286,338.0465333,338.5508,5.554257405,944.0552975,5.70689,90.296,1.19264,214.9160727,0.7283,5.688446667,93.35786167,1
7/21/20 04:00,1.409618167,0.548367286,345.1822167,340.74495,5.859381535,944.086759,5.77304,90.818,1.19489,233.1857686,2.9105,6.144038333,93.65492333,1
7/21/20 05:00,15.30152967,0.575430601,347.5378833,342.8172,6.34075232,944.143067,6.34712,90.896,1.183725,237.1039407,11.91041,6.632966667,94.031005,1
7/21/20 06:00,32.50314083,2.258194759,347.8760833,345.5641167,6.63797189,944.1492505,6.37289,88.62765,1.18324,213.0451241,26.6247,6.764325,91.49827,1
7/21/20 07:00,65.14060167,7.272085431,347.8799667,346.4150167,6.101823085,944.3729955,5.983325,89.43705,1.09611,221.737304,64.9347,6.499331667,92.43781,1
7/21/20 08:00,127.2028567,11.40682186,351.5738042,359.6724917,7.75579172,944.324936,7.493495,87.9932,1.22151,234.0177561,148.72145,8.069943333,91.05406667,1
7/21/20 09:00,190.230225,17.98199722,353.5281389,370.624,8.142415655,944.406151,7.961675,85.4786,1.146195,222.6198677,170.7871,8.41451,89.31584333,1
7/21/20 10:00,231.9717467,21.67282082,353.7865722,374.2182667,8.384904715,944.407229,8.347795,85.4027,1.12652,220.7977594,221.75355,8.814746667,89.51048,1
7/21/20 11:00,335.3313389,35.03239083,356.5314944,381.9234833,9.537427,944.372008,9.070505,83.7096,1.04027,232.8848501,297.6775,9.755195,87.23096333,1
7/21/20 12:00,642.3203167,73.54790303,345.9346333,429.4570333,13.04876,944.309,12.49,79.18,0.232,169.4,880,12.93133333,83.72,1
7/21/20 13:00,794.2026667,98.72783976,346.4338167,472.4976667,14.258495,944.147,13.615,78.555,0.57,172.85,777.9,14.01133334,81.5955,1
7/21/20 14:00,765.9153833,97.4229742,346.5749667,478.3696667,15.009595,943.827,14.36,75.66,0.479,196.4,596.9,15.17683334,78.18066667,1
7/21/20 15:00,418.7763056,45.41024589,362.773933,428.48325,15.1024,943.64035,14.46,72.06,0.611,218.15,422.35,14.6405,73.6345,1
7/21/20 16:00,188.563923,20.06525825,362.7889425,402.2157782,11.77291,943.4859,11.175,77.695,2.0155,6.368,269.8,11.4515,81.99433334,1
7/21/20 17:00,147.0404767,15.16098708,363.8209477,382.4454,10.0144445,943.2947,10.065,85.8,1.6375,328.4,124.2,10.2505,87.71266667,1
7/21/20 18:00,208.7608605,21.95062536,356.2265,376.8171833,9.32009,943.01575,9.21,83.7,1.631,341.45,114.325,9.442333334,87.33,1
7/21/20 19:00,222.349085,23.07942086,342.8044333,389.2707,9.330637,942.8994,9.165,80.155,1.4495,7.141,117.55,9.285,82.51933334,1
7/21/20 20:00,93.63983667,10.76178739,354.9123667,373.5418,8.961424,943.0588,9.305,76.845,1.526,0.185,64.255,9.227833334,82.98733334,1
7/21/20 21:00,34.50904833,4.554980233,343.4372333,360.0072833,7.7348965,943.3188,7.7825,82.85,1.253,348.95,33.685,7.948,87.43183334,1
7/21/20 22:00,5.644722833,1.208944414,349.4169,355.6346833,7.49333,943.2569,7.925,84.4,1.095,326.4,13.53,7.540333333,89.48333333,1
7/21/20 23:00,0.2485045,0.548367286,340.9526167,348.4320167,7.46333366,943.580598,7.274995,80.38785,1.35123,231.802964,0.59436,7.648388333,82.85946667,1
7/22/20 00:00,0.371005667,0.548367286,348.05105,347.5733333,7.10043423,943.7601845,6.933435,87.07335,1.246325,227.052695,0.96108,7.305716667,90.76444833,1
7/22/20 01:00,0.284375333,0.548367286,348.43135,348.3976333,7.19036402,943.9207315,7.165685,87.43085,1.35533,242.7528108,0.67499,7.565645,91.10795833,1
7/22/20 02:00,0.548196,0.548367286,347.8494667,343.2252,6.533657165,944.155684,6.492525,91.4473,1.15451,224.9448373,0.54483,6.512265,94.412215,1
7/22/20 03:00,0.2854885,0.548367286,345.9677667,342.28125,5.838464785,944.0732515,5.755835,92.5275,1.081715,239.3834797,0.451175,6.020275,94.58951167,1
7/22/20 04:00,0.602124167,0.548367286,346.7024,342.2778167,5.516350005,944.148284,5.4757,94.289,1.077865,232.0115046,0.742535,5.646901667,95.26113833,1
7/22/20 05:00,3.248875167,0.548367286,347.25505,341.9468167,5.81475289,944.083254,5.660875,91.79,1.168415,235.1044258,2.80774,5.926655,94.55627833,1
7/22/20 06:00,6.111855166,0.553543222,347.7781667,343.3700333,6.257278695,943.8250615,5.95853,91.5335,1.135255,224.4121377,10.63852,6.174053333,94.21807667,1
7/22/20 07:00,31.38590267,1.96839441,346.5278833,344.0254333,5.745260935,943.791045,5.80083,88.334,1.183845,234.9757873,26.8118,6.018335,92.891675,1
7/22/20 08:00,68.14693667,6.769655187,347.58935,346.0304,5.90903449,943.7938325,5.77525,94.7915,1.070165,237.3972778,77.45715,6.111961667,95.76549333,1
7/22/20 09:00,92.06408334,8.14850772,348.7362833,356.3241833,7.223347615,943.8258235,6.77272,92.117,1.26624,238.9781222,90.13635,7.217591666,95.61919667,1
7/22/20 10:00,214.336835,15.81820109,353.6883958,367.5353,8.622867185,943.552413,8.31166,91.223,1.06754,248.0818495,172.6079,8.876933333,94.44242833,1
7/22/20 11:00,369.4591,37.85164777,360.1892484,387.40985,9.88085,943.304,9.451005,89.0685,0,0,433,10.186,91.71333333,1
7/22/20 12:00,652.5717667,70.80103444,352.8872425,434.4026167,12.43946633,942.644452,11.6316,80.18625,1.01369,244.3811851,778.2235,12.44986167,84.21380167,1
7/22/20 13:00,478.58815,52.79715851,344.8022667,437.8387667,11.978335,942.2395,11.585,74.9,1.1075,346.95,426.25,12.26666667,77.725,1
7/22/20 14:00,473.2538333,52.73344915,357.7946167,430.0518667,12.390495,941.7103,12.2,68.235,1.6495,330.652,364.1,12.67416667,71.46933334,1
7/22/20 15:00,120.888915,11.24732025,354.8129092,380.5109,10.5451775,941.7375,10.359295,71.17725,1.449125,258.3080707,134.82975,10.351955,73.92136833,1
7/22/20 16:00,190.1142294,13.19600542,353.1602833,374.0496,9.191324795,941.8051695,9.4519,81.86855,1.194195,238.9100481,175.4515,9.331073334,82.26192167,1
7/22/20 17:00,158.5594617,16.14489263,352.0864333,376.2454167,9.247414655,941.4940265,9.20534,81.96915,1.216645,246.1631044,167.79945,9.34478,87.11283667,1
7/22/20 18:00,154.614685,15.40282074,352.5126,377.3545667,9.05194543,941.256817,8.69461,77.67665,1.22605,218.1723374,172.97555,9.010288333,80.768475,1
7/22/20 19:00,90.940895,8.320749236,350.8587333,362.0676667,7.9548336,941.114889,7.63369,83.0276,1.144195,212.7519914,82.1157,8.223741667,84.84969,1
7/22/20 20:00,37.01161,4.537762307,348.3036389,356.1957,6.908157155,941.306254,7.041405,86.5027,1.105365,240.6790191,33.7469,7.231255,90.44424333,1
7/22/20 21:00,14.52843817,2.176445741,345.1947556,350.54215,7.067264555,941.2930405,6.887665,86.3609,1.273135,244.3324891,16.87315,7.182795,88.78523333,1
7/22/20 22:00,3.748148833,0.560235942,343.6169333,341.8367333,5.712767815,941.518307,5.424685,90.701,1.16381,223.9741526,3.601015,5.862031667,94.29593333,1
7/22/20 23:00,0.175655833,0.55633954,339.5237333,339.5793833,5.49620977,941.509772,5.422865,91.6395,1.126035,233.7429529,0.30424,5.548458333,94.73906167,1
7/23/20 00:00,0.042289,0.553543222,331.9133,336.1726167,5.41301567,941.533307,5.578265,90.595,1.135565,222.9718428,0.114405,5.601265,94.08770167,1
7/23/20 01:00,0.000395667,0.560235942,313.8022333,332.1447667,5.31849135,941.5322825,5.25444,89.9303,1.177375,237.4200387,0.033805,5.384341667,93.632645,1
7/23/20 02:00,0.006875167,0.640918405,299.96385,323.5942,4.261326465,941.7965615,4.369265,90.0006,1.21499,221.521615,0.063705,4.473783333,94.09647667,1
7/23/20 03:00,0.010867333,0.640918405,310.1797333,323.5424833,4.38465349,941.839563,4.481015,89.2586,1.199855,258.5953607,0.12614,4.650583333,93.62119167,1
7/23/20 04:00,1.337906,0.560235942,317.7468333,324.1063833,3.968567255,941.8626175,3.995215,91.2295,0.930535,208.5808201,1.894795,4.02511,94.92882667,1
7/23/20 05:00,14.20114017,1.941350231,317.4636,327.2643333,4.36215224,942.0634468,4.414605,90.1978,1.06733,239.9796768,15.32758,4.558503333,94.17637,1
7/23/20 06:00,38.12661333,2.551120215,308.6724333,323.7449833,4.063729375,942.383777,4.082475,90.5726,1.05533,213.7488911,25.0688,4.228825,94.942145,1
7/23/20 07:00,163.4576567,9.742794104,308.9564667,337.6563833,4.271258865,942.6556425,4.335845,91.2576,1.0339,236.5242052,174.5055,4.498651667,94.53618833,1
7/23/20 08:00,284.4724433,23.89203048,314.5735333,357.8969167,6.625359245,943.0235295,6.217965,86.953,0.902725,235.1307943,272.29775,6.620871667,89.561725,1
7/23/20 09:00,564.3100767,51.56288376,322.31335,393.1013,9.18555394,943.389313,8.588465,79.5941,0.844105,214.158451,555.653,9.343155,84.31612167,1
7/23/20 10:00,641.42,67.38878953,314.69325,411.53305,10.929425,943.37475,10.49,81.315,0.8275,337.09,703.4,11.623,83.94783333,1
7/23/20 11:00,669.9623333,79.11964344,319.3391,437.8726667,12.807415,943.1634,12.18,74.13,0.3715,120.995,790.95,12.9675,76.82533333,1
7/23/20 12:00,781.2388833,94.75397743,322.5644333,465.3958833,14.365935,942.9984,13.27,69.135,0.577,351.3,844,14.133,71.55066667,1
7/23/20 13:00,767.4219333,97.13497682,338.5103667,476.3719167,15.80492,942.86255,15.175,60.03,0.725,10.0815,875.5,15.88483333,62.63733334,1
7/23/20 14:00,700.25545,89.50976204,346.36085,473.7485833,15.89613,942.602,15.125,57.785,0.9285,315.3,831.6,15.97783334,60.20766667,1
7/23/20 15:00,330.1941333,36.12476453,359.2411036,425.4825504,13.71666,942.49965,13.505,62.65,1.8395,349.745,270.55,13.861,66.22316667,1
7/23/20 16:00,491.5682,56.91251485,348.6332333,439.5003667,14.35035,942.17235,14.185,68.36,1.3435,358.05,399.05,14.21166667,70.631,1
7/23/20 17:00,442.20539,45.56961552,331.9041667,423.3921333,12.81113,941.81505,12.565,62.14,1.7635,19.9235,343.75,13.25316667,64.99383333,1
7/23/20 18:00,335.3583289,36.00367978,350.0918945,413.429828,11.72429,941.47975,11.49,61.92,1.652,325.435,222.25,12.18816667,63.71183333,1
7/23/20 19:00,185.4259867,22.36028001,334.2623167,394.7432448,11.852915,941.2318,11.445,60.56,0.956,321.4355,177.9,11.9235,63.33733334,1
7/23/20 20:00,142.7899278,19.94305741,320.4809833,380.3897333,10.753375,940.97815,10.78,62.67,1.146,338.6,140.2,11.50883334,64.72133334,1
7/23/20 21:00,53.32883533,6.817965775,339.8067056,369.2557167,10.226538,941.0629,10.305,62.84,1.0435,332,41.355,9.878666667,67.094,1
7/23/20 22:00,2.137065167,0.560235942,315.09095,351.6085833,7.3017635,941.09805,7.2115,71.81,1.8265,20.6535,4.031,7.6265,74.22066667,1
7/23/20 23:00,0.063267083,0.640918405,327.3332667,345.3657167,6.7450955,941.3429,6.836,74.465,1.635,320.6,0.52,6.789833334,79.89016667,1
7/24/20 00:00,0.131428917,1.850837194,348.8998708,348.6814667,6.8617155,941.4518,7.035,83.45,1.9,334.05,0.13,7.404666667,86.0275,1
7/24/20 01:00,0.053008833,0.640918405,339.6930833,347.5062667,7.210508,941.4845,7.606,78.79,1.622,310.05,0,7.461833334,82.71883334,1
7/24/20 02:00,0.092765167,0.560235942,327.0022333,335.46375,5.91723811,941.6767785,6.018635,83.8099,1.138225,238.0387787,0.27049,5.848856667,86.26793167,1
7/24/20 03:00,0.008760167,0.8800912,322.5162333,335.7859667,5.951438875,941.788982,6.07122,84.984,1.317655,269.3162116,0.0351,6.168388333,86.32528833,1
7/24/20 04:00,0.076718917,0.560235942,314.4573167,330.1985,5.60533651,941.8371805,5.47522,84.2989,1.101855,233.4149105,0.59173,5.724521667,87.30641,1
7/24/20 05:00,11.78932533,1.898003057,320.0325,331.5611,5.32652641,942.0486538,5.29512,85.66755,1.14153,237.9100716,8.368895,5.597328333,87.85820833,1
7/24/20 06:00,33.12855533,3.117837396,302.7466667,328.7881833,5.21470559,942.012073,5.16321,85.8213,1.14315,259.2379134,24.0797,5.604341667,88.89761833,1
7/24/20 07:00,88.21111,8.88945951,323.0046,338.2752333,5.58934937,942.1728325,5.7455,84.9939,1.025555,236.5889709,76.0449,5.747621667,87.59947,1
7/24/20 08:00,315.20785,24.22916616,309.17975,368.98045,7.380553515,942.3500735,7.11018,83.0985,1.18755,229.7517713,325.85,7.72177,84.99612333,1
7/24/20 09:00,513.9538817,53.17376994,308.4030667,391.4056333,10.28579163,942.039867,9.68073,72.97895,1.0798,222.7571456,513.5245,10.32981833,76.57961667,1
7/24/20 10:00,392.8369667,41.20039456,332.2388667,388.6206667,11.65268,941.86995,11.305,66.645,0.5205,13.655,422.4,11.659,71.8235,1
7/24/20 11:00,377.62661,40.94504133,332.8034833,392.1296333,11.269815,941.70035,11.115,68.72,1.22,11.245,328.25,11.68033334,70.5495,1
7/24/20 12:00,483.0373833,55.67970815,341.3302833,420.2855167,11.6406,941.57165,11.35,66.54,1.279,357.092,403.15,11.8235,68.4085,1
7/24/20 13:00,522.5147,58.86403601,344.2149,440.8617,12.919895,941.3561,12.485,59.095,1.6775,20.075,573.65,13.34633334,61.75,1
7/24/20 14:00,495.3710867,56.90792246,345.31885,435.4374167,12.832235,940.93675,12.415,57.69,1.331,352.9075,418.8,13.289,60.47233334,1
7/24/20 15:00,300.5494056,38.98716543,357.1270944,417.9343224,12.886105,940.7775,12.465,56.565,1.3785,357.25,355.2,13.11033334,60.1425,1
7/24/20 16:00,177.1194352,15.50192642,357.0046259,385.3991833,11.87328,940.8531,11.82,64.155,1.468,322.548,144,12.07383333,70.525,1
7/24/20 17:00,99.30868,11.13145395,355.2108134,375.322825,10.00415,941.4805,9.97,74.905,1.3375,309.6,130.6,10.37916667,79.5645,1
7/24/20 18:00,99.90821667,9.609838828,351.1588833,368.6839333,8.79076,942.0097,8.64,85.2,1.139,346.2335,103.5,8.899166667,88.08316667,1
7/24/20 19:00,74.06178,8.229755404,348.9348181,360.7327083,7.513183,941.95595,7.5445,87.4,1.116,339.55,73.08,7.783666666,90.057,1
7/24/20 20:00,46.11482117,4.109240502,344.2093167,350.1812167,6.8493985,941.7063,6.9295,87.2,1.285,308.95,27.96,7.226166666,88.64483333,1
7/24/20 21:00,12.00707467,1.137080458,340.3371667,342.0160833,7.18882,941.30685,7.3165,79.09,1.8675,306.9,13.9165,7.6335,82.96716667,1
7/24/20 22:00,0.96226225,0.560235942,337.4880833,337.3662333,6.523453,941.4739,6.605,81.2,0.095,138,1.3,6.768333333,84.526,1
7/24/20 23:00,0.046729,0.640918405,337.2520667,337.8418833,6.21762612,941.2875915,6.14779,80.56235,1.67322,263.4716598,0.42523,6.234788333,83.26082833,1
7/25/20 00:00,0.413134917,0.548367286,337.2765333,335.9002833,5.5114054,941.438813,5.531915,90.3235,1.03849,239.0102449,0.21191,5.611708333,93.96936333,1
7/25/20 01:00,0.152108333,0.548367286,335.3838333,335.2419,5.44958735,941.339856,5.234175,91.0605,1.018705,237.4833721,0.239205,5.379531667,94.55299333,1
7/25/20 02:00,0.189392,0.548367286,335.9838,333.24215,4.912791615,941.3189035,4.69868,86.4763,1.097905,234.0902086,0.273035,5.042631667,88.73378333,1
7/25/20 03:00,0.157833917,0.548367286,336.2759167,335.0758667,5.35846716,941.2999455,5.07814,91.543,1.083725,250.6673426,0.68401,5.23703,95.16382,1
7/25/20 04:00,0.129525333,0.55633954,337.7475833,336.5730833,5.69349889,940.9513345,5.719715,84.24215,1.09176,255.974212,0.3459,5.903655,87.07722833,1
7/25/20 05:00,4.149575833,0.548367286,336.5945167,333.6654833,5.049472405,940.9818575,4.91458,86.1955,1.084125,229.0322448,2.982105,5.30538,89.03819,1
7/25/20 06:00,38.518285,4.232016326,337.4855333,338.0726167,6.02953122,940.9292985,5.96628,86.4087,1.141505,250.2818554,34.7912,6.043076667,88.94854333,1
7/25/20 07:00,46.08033334,6.26744841,338.5810167,341.3176333,5.83503124,941.0955565,5.85123,84.1784,1.117155,227.6259956,62.597,5.861288333,86.62894,1
7/25/20 08:00,134.9739133,11.40682186,335.8610167,352.236,6.916742565,941.290501,6.85704,81.82295,1.20252,242.2042035,156.2951,7.312548333,85.138825,1
7/25/20 09:00,420.2862433,38.78330521,322.0744833,378.6021333,11.14643,941.0089,10.97,70.55,1.46,5.694,585.4,11.30133333,71.93333333,1
7/25/20 10:00,229.28835,20.11482475,346.98855,379.1458333,9.34248216,941.2627415,9.018395,76.5369,1.10414,208.3881362,220.64925,9.518168333,79.59678333,1
7/25/20 11:00,404.8020167,42.90725833,347.2105333,404.0566333,11.36484263,941.517851,10.72954,70.10735,1.088835,234.7224891,409.8195,11.466535,72.05272167,1
7/25/20 12:00,728.66895,85.03959199,336.3251667,461.3709333,13.347105,941.4419,12.825,60.665,0.9555,359.27,689.2,13.51816667,62.91016667,1
7/25/20 13:00,434.7635967,49.69772231,352.7518222,435.0109167,13.395695,941.36065,13.14,54.905,1.014,15.873,282.1,13.84333334,56.26975,1
7/25/20 14:00,411.4716033,46.1681414,352.6035778,428.8418944,12.814915,941.31685,12.53,54.27,1.332,334.8835,449.65,13.50383333,56.7195,1
7/25/20 15:00,605.3392833,81.82916844,337.4756667,467.37735,14.810085,940.809,14.27,48.245,1.283,332.65,546.95,15.37716667,50.41516667,1
7/25/20 16:00,609.5012333,73.49880813,339.6,457.9822667,16.094115,940.45985,15.65,45.425,0.7755,259.85,424.5,16.25616667,47.5295,1
7/25/20 17:00,403.2311467,54.12925235,335.9229333,452.9658833,16.35774,940.57325,16.08,43.25,0.949,83.63,404,16.557,44.94916667,1
